ASN|ConnectionType|CountryCode|DNSResolver|IPAddress|Network|ProbeID|TestDateTime|IPTarget|rtt1|rtt2|rtt3|avg_rtt
24757|Wireless80211|ET|196.188.52.8|197.156.118.224|Ethiotelecom For Mobile user APN NAT|37e6b597-1506-437b-a9f9-a931c64eb108|/Date(1561037428529+0000)/|1.1.1.1||||-1
24757|Wireless80211|ET|8.0.18.135|196.191.82.8|Ethiopian Telecommunication Corporation|139fe304-a2bb-426c-b21c-418311ef0237|/Date(1561037432260+0000)/|1.1.1.1||||-1
24757|Ethernet|ET|172.253.12.5|196.189.32.42|Ethiopian Telecommunication Corporation|c2a8180c-0286-4886-8d19-3fe73a9972b9|/Date(1561037422039+0000)/|8.8.8.8|51|49|51|50
24757|Wireless80211|ET|196.188.52.8|197.156.118.224|Ethiotelecom For Mobile user APN NAT|37e6b597-1506-437b-a9f9-a931c64eb108|/Date(1561037431681+0000)/|8.8.8.8||377|480|428
24757|Wireless80211|ET|8.0.18.135|196.191.82.8|Ethiopian Telecommunication Corporation|139fe304-a2bb-426c-b21c-418311ef0237|/Date(1561037438668+0000)/|8.8.8.8||||-1
24757|Ethernet|ET|172.253.12.3|197.156.126.145|Ethiopian Telecommunication Corporation|eb546d41-e9f7-4284-832d-a4c6697b025d|/Date(1561037445000+0000)/|8.8.8.8|||146|146
24757|Wireless80211|ET||196.188.136.96|Ethiopian Telecommunication Corporation|22a63585-0a8c-4d73-9c35-776cca40022a|/Date(1561037454080+0000)/|8.8.8.8|82|101|84|89
24757|Ethernet|ET|172.253.12.5|196.189.32.42|Ethiopian Telecommunication Corporation|c2a8180c-0286-4886-8d19-3fe73a9972b9|/Date(1561037424985+0000)/|9.9.9.9|79|81|79|79
24757|Wireless80211|ET|196.188.52.8|197.156.118.224|Ethiotelecom For Mobile user APN NAT|37e6b597-1506-437b-a9f9-a931c64eb108|/Date(1561037439628+0000)/|9.9.9.9|||610|610
24757|Wireless80211|ET||196.188.136.96|Ethiopian Telecommunication Corporation|22a63585-0a8c-4d73-9c35-776cca40022a|/Date(1561037440295+0000)/|9.9.9.9||||-1
24757|Ethernet|ET|172.253.12.3|197.156.126.145|Ethiopian Telecommunication Corporation|eb546d41-e9f7-4284-832d-a4c6697b025d|/Date(1561037453679+0000)/|9.9.9.9|107|108||107
24757|Wireless80211|ET|8.0.18.135|196.191.82.8|Ethiopian Telecommunication Corporation|139fe304-a2bb-426c-b21c-418311ef0237|/Date(1561037455510+0000)/|9.9.9.9||||-1
36903|WIFI|MA|81.192.17.86|160.178.117.111|Maroc Telecom ADSL|a63001b0-f56d-4c6e-8615-3f29473e7dcb|/Date(1561037425581+0000)/|1.1.1.1|307|174|274|251
