ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
24835,WIFI,EG,173.194.169.108,41.69.158.129,Vodafone Egypt,ANDROID,a13e6fd7-cdeb-40dc-bc4f-45174f90eb15,/Date(1561314021416+0000)/,1.1.1.1,one.one.one.one,1,,41.69.0.2,28,30,44
24835,WIFI,EG,173.194.169.108,41.69.158.129,Vodafone Egypt,ANDROID,a13e6fd7-cdeb-40dc-bc4f-45174f90eb15,/Date(1561314021416+0000)/,1.1.1.1,one.one.one.one,2,,172.31.248.121,66,74,183
24835,WIFI,EG,173.194.169.108,41.69.158.129,Vodafone Egypt,ANDROID,a13e6fd7-cdeb-40dc-bc4f-45174f90eb15,/Date(1561314021416+0000)/,1.1.1.1,one.one.one.one,3,,172.31.107.85,40,339,324
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561314023731+0000)/,1.1.1.1,one.one.one.one,1,host-197.41.0.1.tedata.net,197.41.0.1,19,33,19
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561314023731+0000)/,1.1.1.1,one.one.one.one,2,,10.36.22.29,20,34,19
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561314023731+0000)/,1.1.1.1,one.one.one.one,3,,10.36.22.30,20,34,20
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561314023731+0000)/,1.1.1.1,one.one.one.one,4,,10.36.7.77,24,44,24
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561314023731+0000)/,1.1.1.1,one.one.one.one,5,one.one.one.one,1.1.1.1,30,53,32
36992,WIFI,EG,62.140.79.242,154.238.220.226,Etisalat Misr,ANDROID,8ce26433-7e3f-4aa1-9ba7-9111ee5838b9,/Date(1561314027598+0000)/,1.1.1.1,one.one.one.one,1,,10.10.12.10,28,29,28
36992,WIFI,EG,62.140.79.242,154.238.220.226,Etisalat Misr,ANDROID,8ce26433-7e3f-4aa1-9ba7-9111ee5838b9,/Date(1561314027598+0000)/,1.1.1.1,one.one.one.one,7,one.one.one.one,1.1.1.1,34,46,41
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561314042936+0000)/,1.1.1.1,one.one.one.one,1,,172.16.54.97,33,25,47
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561314042936+0000)/,1.1.1.1,one.one.one.one,4,,172.18.214.126,60,28,33
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561314042936+0000)/,1.1.1.1,one.one.one.one,5,,81.10.87.217,22,28,28
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561314042936+0000)/,1.1.1.1,one.one.one.one,6,,10.38.32.217,26,61,56
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561314042936+0000)/,1.1.1.1,one.one.one.one,8,one.one.one.one,1.1.1.1,34,24,54
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314231085+0000)/,1.1.1.1,one.one.one.one,5,,10.36.19.81,372,835,1183
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314231085+0000)/,1.1.1.1,one.one.one.one,8,host-213.158.191.230.tedata.net,213.158.191.230,34,33,32
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561313945903+0000)/,8.8.8.8,,1,10.45.10.23,10.45.10.23,4,3,3
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561313945903+0000)/,8.8.8.8,,3,10.37.93.42,10.37.93.42,8,8,7
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561313945903+0000)/,8.8.8.8,,5,72.14.205.68,72.14.205.68,39,37,37
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561313945903+0000)/,8.8.8.8,,8,dns.google,8.8.8.8,38,38,39
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,1,10.37.75.2,10.37.75.2,20,20,20
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,2,10.37.107.137,10.37.107.137,26,24,24
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,3,10.37.41.249,10.37.41.249,27,24,24
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,4,10.36.20.101,10.36.20.101,26,23,24
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,5,10.36.15.157,10.36.15.157,23,23,23
8452,Unknown,EG,,196.218.127.141,TE Data,ROUTER,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561313947947+0000)/,8.8.8.8,,6,72.14.205.68,72.14.205.68,54,54,56
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561313958018+0000)/,8.8.8.8,dns.google,1,,172.16.54.97,129,30,40
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561313958018+0000)/,8.8.8.8,dns.google,2,,172.18.214.85,26,34,26
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561313958018+0000)/,8.8.8.8,dns.google,3,,172.18.214.65,39,31,26
24863,WIFI,EG,45.240.6.2,45.243.28.12,Link Egypt,ANDROID,1c4c35aa-2fec-4ac1-93b3-7b1d2339b372,/Date(1561313958018+0000)/,8.8.8.8,dns.google,4,dns.google,8.8.8.8,50,36,41
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,1,host-197.41.0.1.tedata.net,197.41.0.1,21,19,19
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,2,,10.36.22.9,22,22,21
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,3,,10.36.22.10,24,20,19
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,4,,10.36.16.101,25,30,39
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,5,,10.37.85.106,26,24,39
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,6,,10.37.85.101,24,25,28
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,7,,72.14.205.68,57,57,58
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,8,,108.170.252.241,60,67,58
8452,WIFI,EG,156.200.40.42,197.41.3.189,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561313967958+0000)/,8.8.8.8,dns.google,10,dns.google,8.8.8.8,57,63,73
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,1,,10.45.10.206,35,38,35
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,2,,10.37.76.133,46,44,43
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,3,,10.35.14.10,43,47,52
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,4,,10.37.72.97,42,51,49
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,5,,10.36.11.13,50,58,49
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,6,,10.38.69.81,46,45,39
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,7,,72.14.205.68,71,78,87
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,8,,74.125.244.225,78,84,76
8452,WIFI,EG,163.121.128.214,197.39.233.228,TE Data,ANDROID,ae8a532f-3705-4bc8-b5c2-348b040cd4f5,/Date(1561314002712+0000)/,8.8.8.8,dns.google,10,dns.google,8.8.8.8,76,75,77
8452,WIFI,EG,163.121.128.206,197.47.7.248,TE Data,ANDROID,317a81c0-ca09-4d0f-bf7d-ceafb9e9b11d,/Date(1561314089480+0000)/,8.8.8.8,dns.google,1,,10.45.10.220,143,36,53
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,1,,10.45.5.87,51,30,29
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,2,,10.36.14.93,46,33,33
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,3,,10.37.41.238,45,30,30
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,4,,10.37.72.113,53,35,33
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,5,,10.37.72.89,43,38,42
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,6,,10.37.87.137,49,33,35
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561314103480+0000)/,8.8.8.8,dns.google,7,,72.14.205.68,65,64,64
36992,WIFI,EG,62.140.79.242,154.238.220.226,Etisalat Misr,ANDROID,8ce26433-7e3f-4aa1-9ba7-9111ee5838b9,/Date(1561314108326+0000)/,8.8.8.8,dns.google,1,,10.10.12.10,27,26,29
36992,WIFI,EG,62.140.79.242,154.238.220.226,Etisalat Misr,ANDROID,8ce26433-7e3f-4aa1-9ba7-9111ee5838b9,/Date(1561314108326+0000)/,8.8.8.8,dns.google,11,dns.google,8.8.8.8,243,252,262
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,1,,197.133.96.3,17,19,22
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,2,,172.31.139.1,24,26,12
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,3,host-81.10.87.161.tedata.net,81.10.87.161,45,52,40
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,5,te0-7-0-30.ccr21.mrs01.atlas.cogentco.com,149.6.154.105,60,72,61
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,6,be2314.rcr21.mil01.atlas.cogentco.com,130.117.50.94,78,67,69
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,7,ix-ae-12-0.thar1.wi3-milan.as6453.net,195.219.166.196,91,113,84
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,8,,72.14.213.156,72,60,67
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,9,,108.170.245.81,68,73,69
24835,WIFI,EG,62.240.113.124,197.133.6.40,Vodafone Egypt,ANDROID,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561314115105+0000)/,8.8.8.8,dns.google,11,dns.google,8.8.8.8,63,56,58
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,1,,172.16.53.150,27,32,33
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,4,,172.18.214.165,29,88,88
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,5,,81.10.87.217,27,47,46
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,6,,10.37.241.38,28,55,45
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,7,,93.186.129.220,100,97,227
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,8,,195.22.211.48,115,148,153
24863,WIFI,EG,41.128.84.2,45.243.218.8,Link Egypt,ANDROID,f258173b-9e02-4d8c-aa36-9e307040f032,/Date(1561313967225+0000)/,9.9.9.9,dns.quad9.net,10,dns.quad9.net,9.9.9.9,125,113,144
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,1,,110.10.5.225,10,17,17
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,2,,10.122.10.1,23,146,37
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,3,,41.65.36.161,15,22,17
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,4,,10.41.74.121,13,15,130
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,5,,10.64.13.101,16,22,19
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,6,,81.10.87.97,17,26,16
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,7,,10.38.32.217,18,26,30
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,8,,77.67.98.189,53,56,47
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,9,,89.149.143.230,63,63,205
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,10,,80.81.194.42,66,66,73
36992,WIFI,EG,173.194.170.6,41.65.36.166,Etisalat Misr,ANDROID,e6f0ffc8-2b9b-4f8f-93d1-687213fd342b,/Date(1561313973641+0000)/,9.9.9.9,dns.quad9.net,11,dns.quad9.net,9.9.9.9,74,67,68
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,1,,10.45.5.87,27,29,32
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,2,,10.38.79.229,33,32,32
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,3,,10.37.41.238,29,29,31
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,4,,10.37.72.109,33,33,32
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,5,,10.36.19.89,42,37,39
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,6,,10.36.15.153,34,33,39
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,7,te0-12-0-5.palermo17.pal.seabone.net,195.22.198.42,93,91,90
8452,WIFI,EG,156.208.250.0,156.209.198.82,TE Data,ANDROID,3d7bc062-97fd-44fc-aa20-ae0ab5e39181,/Date(1561313993765+0000)/,9.9.9.9,dns.quad9.net,8,racc.milano1.mil.seabone.net,195.22.211.50,90,88,87
